Q_ID,Year,Subject,Sub_Topic,Question,Opt_A,Opt_B,Opt_C,Opt_D,Correct_Answer,Correct_Option_Text,Explanation,Difficulty,Question_Type,Repeats_In,Zone
BPSC_64_105,2018,General Studies,क्रांतिकारी आंदोलन,"Which one among the following countries of the world, excel United States of America, is the largest crude oil producer?",Russia,China,Saudi Arabia,Canada,C,Saudi Arabia,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_64_106,2018,Geography,जैन धर्म,Which one of the following is not a part of the Meghalaya Plateau?,Bhuban Hills,Garo Hills,Khasi Hills,Jaintia Hills,A,Bhuban Hills,,Medium,MCQ,,
BPSC_64_107,2018,Geography,पर्वत और दर्रे,"The Pass, which is situated at the highest elevation, is",Zoji La,Rohtang,Nathu La,Khyber,C,Nathu La,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_64_108,2018,Geography,पर्वत और दर्रे,"Karewas soils, which are useful for cultivation of Zafran (a local variety of saffron), are found in",Kashmir Himalaya,Garhwal Himalaya,Nepal Himalaya,Eastern Himalaya,A,Kashmir Himalaya,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_64_109,2018,General Studies,सिंधु घाटी सभ्यता,"As per 2011 Census, the urban population percentage to total population of India was about",21,31,36,40,B,31,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_64_110,2018,Economy,योजना और पंचवर्षीय योजनाएँ,"In Government of India’s NITI Aayog, which is an economic policy-making think tank, what is the full form of NITI ?",National Internal Trade Information,National Institution for Transforming India,National Integrated Treaty Institute,National Intellectual Training Institute,B,National Institution for Transforming India,,Medium,MCQ,"2018,2019,2020,2022",
BPSC_64_111,2018,Modern History,विभाजन और स्वतंत्रता,"After Independence, in which year were the Indian States reorganized on the linguistic basis?",1947,1951,1956,2000,C,1956,,Medium,MCQ,"2018,2022,2023",
BPSC_64_112,2018,Bihar Special,बिहार का इतिहास,Which one among the following States of India is called “Sugar Bowl”?,Uttar Pradesh,Maharashtra,Bihar,Haryana,A,Uttar Pradesh,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_64_113,2018,Geography,खनिज और ऊर्जा,"In which one of the following minerals, India leads in production in the world?",Sheet mica,Copper,Gypsum,Iron ore,A,Sheet mica,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_64_114,2018,Bihar Special,बिहार का इतिहास,Bihar as an Indian State was formed in,1911,1912,1936,2000,B,1912,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_64_115,2018,Geography,नदियाँ और जल निकाय,Which one of the following parts of Bihar is geologically older in age relatively?,Rohtas Plateau,North-Western Hills,Kharagpur Hills,North Ganga Plains,C,Kharagpur Hills,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_64_116,2018,Bihar Special,बिहार का इतिहास,By how many districts of Bihar was Patna district bounded till July 2018?,7,8,9,10,C,9,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_64_117,2018,Geography,पर्वत और दर्रे,Most of the area in Bihar is covered by,mountainous soil,alluvial soil,regur soil,terai soil,B,alluvial soil,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_64_118,2018,Bihar Special,बिहार का इतिहास,"Among the States of India, Bihar’s rank in terms of lowest literacy rate (2011 Census) is",first,second,third,fourth,A,first,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_64_119,2018,Bihar Special,बिहार का इतिहास,What is the rank of Bihar in terms of production of jute among the States of India?,First,Second,Third,Fourth,B,Second,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_64_120,2018,Ancient History,सिंधु घाटी सभ्यता,Which type of industries has potentials and prospects in Bihar?,Oil refinery,Forest-based industry,Sand-mining industry,Agro-based industry,D,Agro-based industry,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_64_121,2018,Polity,राष्ट्रपति और उप राष्ट्रपति,A Judge of the Supreme Court may resign his office by writing to,the President,the Prime Minister,the Law Minister,the Attorney General of India,A,the President,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_64_122,2018,General Studies,प्रेस और साहित्य,Who was the first Chairman of the Backward Classes Commission?,Jagjivan Ram,Kaka Saheb Kalelkar,B. D. Sharma,B. R. Ambedkar,B,Kaka Saheb Kalelkar,,Medium,MCQ,"2018,2019,2022,2023",
BPSC_64_123,2018,Polity,राष्ट्रपति और उप राष्ट्रपति,The Chairman of the State Public Service Commission is appointed by,the Chairman of the Union Public Service Commission,the President of India,the Governor of the State,the Chief Minister,C,the Governor of the State,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_64_124,2018,Polity,संसद,"In order to be chosen a member of the Lok Sabha, a person must not be less than the age of",18 years,21 years,25 years,30 years,C,25 years,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_64_125,2018,Polity,राष्ट्रपति और उप राष्ट्रपति,The Governor of a State is appointed by,the Prime Minister,the Chief Justice of India,the President,the Chief Justice of the High Court,C,the President,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_64_126,2018,Polity,संविधान और संविधान सभा,In which Article of the Constitution of India was the provision for reservation of scheduled castes in the Lok Sabha made?,Article 330,Article 331,Article 332,Article 333,A,Article 330,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_64_127,2018,Polity,संसद,The President,is not a part of the Parliament,is a part of the Parliament,is a part of the Parliament and sits in the Parliament,can vote in the Parliament,B,is a part of the Parliament,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_64_128,2018,Polity,नीति निदेशक तत्व,Which one of the following Articles directs the State Governments to organize the Panchayats?,Article 33,Article 40,Article 48,Article 50,B,Article 40,,Medium,MCQ,,
BPSC_64_129,2018,General Studies,भारतीय राज्य और शहर,In which year did the State Jharkhand come into existence?,1998,1999,2000,2001,C,2000,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_64_130,2018,General Studies,भारतीय राज्य और शहर,"In which one of the following years was Sarkaria Commission, which was empowered to recommend changes in Centre-State relations, submitted its report?",1983,1984,1985,1987,E,None of the above/More than one of the above Show Answer/Hide,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_64_131,2018,Polity,क्रांतिकारी आंदोलन,Under which one of the following Articles is the formation of Finance Commission laid down?,Article 280,Article 269,Article 268,Article 265,A,Article 280,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_64_132,2018,Polity,संसद,The Attorney General of India is appointed by,the Law Minister,the President of India,the Speaker of the Lok Sabha,the Prime Minister,B,the President of India,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_64_133,2018,General Studies,योजना और पंचवर्षीय योजनाएँ,"During Twelfth Five-Year Plan, which one of the following average annual growth rate targets was envisaged for agriculture and allied sector?",3.0 percent,3.5 percent,4.0 percent,4.5 percent,C,4.0 percent,,Medium,MCQ,"2018,2019,2020,2022",
BPSC_64_134,2018,General Studies,क्रांतिकारी आंदोलन,The Government policy ‘Make in India’ aims at,removal of bureaucratic sloth,elimination of red tapism,reduction in cost of manufacturing,making the competitive product,E,None of the above/More than one of the above Show Answer/Hide,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_64_135,2018,Ancient History,सिंधु घाटी सभ्यता,Which one of the following is not an initiative for industrial development?,Make in India,Ease of Doing Business,Start-up India,Digital India,E,None of the above/More than one of the above Show Answer/Hide,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_64_136,2018,Modern History,गांधीवादी आंदोलन,PURA (Providing Urban Amenities to Rural Areas) model was advocated by,A. P. J. Abdul Kalam,Manmohan Singh,Lal Krishna Advani,Rajiv Gandhi,A,A. P. J. Abdul Kalam,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_64_137,2018,General Studies,सामान्य अध्ययन,"As per Census 2011, the female literacy rate in India was",60.0 percent,63.0 percent,65.5 percent,68.5 percent,C,65.5 percent,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_64_138,2018,Economy,गरीबी और रोजगार,Who among the following has given the idea of Self-Help Groups as an effective tool for poverty alleviation?,Amartya Sen,Md. Yunus,S. Chakravarti,Venkaiah Naidu,B,Md. Yunus,,Medium,MCQ,"2018,2020",
BPSC_64_139,2018,Polity,राज्यपाल और राज्य विधानमंडल,"At present, who is the Governor of the Reserve Bank of India?",Urjit Patel,Raghuram Rajan,Shanta Kumar,Lalita D. Gupte,E,None of the above/More than one of the above Show Answer/Hide,,Medium,MCQ,"2018,2019,2022,2023",
BPSC_64_140,2018,General Studies,वैदिक काल,Which one of the following is the pathway to increase productivity in agriculture?,Efficient irrigation,Quality seeds,Use of pesticides,Use of fertilizers,E,None of the above/More than one of the above Show Answer/Hide,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_64_141,2018,General Studies,वैदिक काल,Which one of the following is the objective of ‘MGNREGA’ ?,To build assets,To encourage micro irrigation,Water management,To enhance rural income,E,None of the above/More than one of the above Show Answer/Hide,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_64_142,2018,Economy,बजट और राजकोषीय नीति,"Which one of the following was not included in the intended objectives of the Union Budget, 2017-18?",Transform India,Clean India,Educate India,Energize India,C,Educate India,,Medium,MCQ,"2018,2019,2022,2023",
BPSC_64_143,2018,General Studies,कृषि और ग्रामीण अर्थव्यवस्था,Which one of the following most appropriately describes the nature of Green Revolution of late sixties of 20th century?,Intensive cultivation of green vegetable,Intensive agriculture district programme,High-yielding varieties programme,Seed-Fertilizer-Water technology,D,Seed-Fertilizer-Water technology,,Medium,MCQ,"2018,2020,2022",
BPSC_64_144,2018,Economy,योजना और पंचवर्षीय योजनाएँ,Who among the following is the CEO of the NITI Aayog?,Amitabh Kant,S. S. Mundra,Cyrus Mistry,Soumya Kanti Ghosh,A,Amitabh Kant,,Medium,MCQ,"2018,2019,2020,2022",
BPSC_64_145,2018,Bihar Special,बिहार का इतिहास,"Which one of the following States has the highest density of population according to the Census of India, 2011?",Kerala,Haryana,Bihar,Uttar Pradesh,C,Bihar,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_64_146,2018,Bihar Special,बिहार का इतिहास,"What is the sex ratio in Bihar State as per the Census of India, 2011?",893,916,918,925,C,918,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_64_148,2018,Ancient History,सिंधु घाटी सभ्यता,"In Bihar, during April-June 2018, which sector attracted the highest FDI equity inflow?",Service sector,Steel industry,Processing industry in agriculture,Cement industry,A,Service sector,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_64_149,2018,Bihar Special,बिहार का इतिहास,What is the percentage of population in Bihar State employed in agriculture sector in 2017-18?,65,67,68,70,E,None of the above/More than one of the above Show Answer/Hide,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_64_150,2018,Bihar Special,बिहार का इतिहास,What was the economic growth rate of the State of Bihar during the year 2016-17?,6-3 percent,7.3 percent,8.3 percent,9.3 percent,E,None of the above/More than one of the above Show Answer/Hide,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_65_001,2019,General Studies,अंतर्राष्ट्रीय मामले,"Who wrote the book, Desher Κatha?",Sakharam Ganesh Deuskar,Rajendra Prasad,Nivaran Chandra,Murali Mohan Prasad,A,Sakharam Ganesh Deuskar,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_65_002,2019,Science,भौतिकी,Who was the Editor of Searchlight newspaper in Bihar?,Abdul Bari,Lambodar Mukherjee,Murali Mohan Prasad,Ramananda Chatterjee,E,None of the above/More than one of the above Show Answer/Hide,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_65_003,2019,Bihar Special,बिहार का इतिहास,Who formed the “Bihar Socialist Party” in 1931?,Phulan Prasad Varma,Swami Yoganand,Narhari Parikh,Dadabhai Naoroji,A,Phulan Prasad Varma,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_65_004,2019,Modern History,भारतीय राष्ट्रीय कांग्रेस,Who was the founder of the Indian National Congress?,William Adam,A. O. Hume,Rash Behari Bose,Motilal Nehru (2) None of the above/More than one of the above Show Answer/Hide,B,A. O. Hume,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_65_005,2019,Modern History,भारतीय राष्ट्रीय कांग्रेस,"Who said, “Swaraj is Thy araj have it? birthright and I shall have it”?",Bipin Chandra Pal,Aurobindo Ghosh,Bal Gangadhar Tilak,Subhash Chandra Bose,C,Bal Gangadhar Tilak,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_65_006,2019,Modern History,गांधीवादी आंदोलन,Rabindranath Tagore gave up his “Knighthood” because of,brutal suppression of Civil Disobedience Movement,execution of Bhagat Singh,Jallianwala Bagh Tragedy,Chauri Chaura Incident,C,Jallianwala Bagh Tragedy,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_65_007,2019,Modern History,भारतीय राष्ट्रीय कांग्रेस,Who established the Servants of India Society?,Lala Lajpat Rai,Bipin Chandra Pal,Gopal Krishna Gokhale,Bhagat Singh,C,Gopal Krishna Gokhale,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_65_008,2019,General Studies,क्रांतिकारी आंदोलन,Which revolutionaries were hanged in the “Kakori Train Robbery Case”?,Ram Prasad Bismil and Ashfaqulla,Veer Savarkar and Vasudev Chapekar,Prafulla Chandra Chaki and Khudiram Bose,Surya Sen and Udham Singh,A,Ram Prasad Bismil and Ashfaqulla,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_65_009,2019,General Studies,अंतर्राष्ट्रीय मामले,"Who wrote the book, India for Indians ?",C. R. Das,M. G. Ranade,V. D. Savarkar,S. N. Banerjee,A,C. R. Das,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_65_011,2019,Polity,राष्ट्रपति और उप राष्ट्रपति,Who was the first woman President of the Indian National Congress?,Kasturba Gandhi,Mrs. Annie Besant,Sarojini Naidu,Bhakti Laxmi Desai,B,Mrs. Annie Besant,,Medium,MCQ,"2018,2019,2020,2022,2023",
